wavelength,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10
1820,0,0,0,0,3.69E-05,1.32E-05,1.74E-05,0,0,0
1822.5,0,0,0,0,3.45E-05,1.21E-05,2.13E-05,0,0,0
1825,0,0,0,0,3.21E-05,1.09E-05,2.51E-05,0,0,0
1827.5,0,0,0,0,2.97E-05,9.75E-06,2.89E-05,0,0,0
1830,0,0,0,0,2.72E-05,8.60E-06,3.27E-05,0,0,0
1832.5,0,0,0,0,2.48E-05,7.45E-06,3.66E-05,0,0,0
1835,0,0,0,0,2.24E-05,6.30E-06,4.04E-05,0,0,0
1837.5,0,0,0,0,2.00E-05,5.15E-06,4.42E-05,0,0,0
1840,0,0,0,0,1.76E-05,4.01E-06,4.80E-05,0,0,0
1842.5,0,0,0,0,1.54E-05,3.62E-06,5.10E-05,0,0,0
1845,0,0,0,0,1.32E-05,3.23E-06,5.40E-05,0,0,0
1847.5,0,0,0,0,1.11E-05,2.84E-06,5.69E-05,0,0,0
1850,0,0,0,0,8.92E-06,2.45E-06,5.99E-05,0,0,0
1852.5,0,0,0,0,6.76E-06,2.06E-06,6.28E-05,0,0,0
1855,0,0,0,0,4.59E-06,1.67E-06,6.58E-05,0,0,0
1857.5,0,0,0,0,2.43E-06,1.28E-06,6.87E-05,0,0,0
1860,0,0,0,0,2.65E-07,8.96E-07,7.17E-05,0,0,0
1862.5,0,0,0,0,3.73E-07,8.24E-07,8.47E-05,0,0,0
1865,0,0,0,0,4.80E-07,7.52E-07,9.78E-05,0,0,0
1867.5,0,0,0,0,5.88E-07,6.80E-07,1.11E-04,0,0,0
1870,0,0,0,0,6.95E-07,6.09E-07,1.24E-04,0,0,0
1872.5,0,0,0,0,8.03E-07,5.37E-07,1.37E-04,0,0,0
1875,0,0,0,0,9.10E-07,4.65E-07,1.50E-04,0,0,0
1877.5,0,0,0,0,1.02E-06,3.93E-07,1.63E-04,0,0,0
1880,0,0,0,0,1.13E-06,3.21E-07,1.76E-04,0,0,0
1882.5,0,0,0,0,1.06E-06,4.68E-07,1.88E-04,0,0,0
1885,0,0,0,0,9.98E-07,6.15E-07,2.00E-04,0,0,0
1887.5,0,0,0,0,9.34E-07,7.62E-07,2.12E-04,0,0,0
1890,0,0,0,0,8.70E-07,9.08E-07,2.24E-04,0,0,0
1892.5,0,0,0,0,8.06E-07,1.06E-06,2.36E-04,0,0,0
1895,0,0,0,0,7.42E-07,1.20E-06,2.48E-04,0,0,0
1897.5,0,0,0,0,6.79E-07,1.35E-06,2.60E-04,0,0,0
1900,0,0,0,0,6.15E-07,1.50E-06,2.73E-04,0,0,0
1902.5,0,0,0,0,6.29E-07,1.47E-06,2.86E-04,0,0,0
1905,0,0,0,0,6.42E-07,1.45E-06,3.00E-04,0,0,0
1907.5,0,0,0,0,6.56E-07,1.42E-06,3.14E-04,0,0,0
1910,0,0,0,0,6.70E-07,1.40E-06,3.28E-04,0,0,0
1912.5,0,0,0,0,6.84E-07,1.37E-06,3.41E-04,0,0,0
1915,0,0,0,0,6.98E-07,1.35E-06,3.55E-04,0,0,0
1917.5,0,0,0,0,7.11E-07,1.32E-06,3.69E-04,0,0,0
1920,0,0,0,0,7.25E-07,1.30E-06,3.83E-04,0,0,0
1922.5,0,0,0,0,1.69E-06,1.32E-06,4.08E-04,0,0,0
1925,0,0,0,0,2.66E-06,1.33E-06,4.33E-04,0,0,0
1927.5,0,0,0,0,3.62E-06,1.35E-06,4.58E-04,0,0,0
1930,0,0,0,0,4.59E-06,1.37E-06,4.83E-04,0,0,0
1932.5,0,0,0,0,5.55E-06,1.39E-06,5.09E-04,0,0,0
1935,0,0,0,0,6.52E-06,1.41E-06,5.34E-04,0,0,0
1937.5,0,0,0,0,7.48E-06,1.42E-06,5.59E-04,0,0,0
1940,0,0,0,0,8.45E-06,1.44E-06,5.84E-04,0,0,0
1942.5,0,0,0,0,7.75E-06,1.28E-06,6.13E-04,0,0,0
1945,0,0,0,0,7.04E-06,1.11E-06,6.41E-04,0,0,0
1947.5,0,0,0,0,6.34E-06,9.44E-07,6.70E-04,0,0,0
1950,0,0,0,0,5.64E-06,7.78E-07,6.99E-04,0,0,0
1952.5,0,0,0,0,4.94E-06,6.12E-07,7.27E-04,0,0,0
1955,0,0,0,0,4.24E-06,4.46E-07,7.56E-04,0,0,0
1957.5,0,0,0,0,3.54E-06,2.79E-07,7.85E-04,0,0,0
1960,0,0,0,0,2.84E-06,1.13E-07,8.13E-04,0,0,0
1962.5,0,0,0,0,3.25E-06,3.12E-07,8.38E-04,0,0,0
1965,0,0,0,0,3.66E-06,5.11E-07,8.63E-04,0,0,0
1967.5,0,0,0,0,4.08E-06,7.10E-07,8.88E-04,0,0,0
1970,0,0,0,0,4.49E-06,9.09E-07,9.13E-04,0,0,0
1972.5,0,0,0,0,4.91E-06,1.11E-06,9.38E-04,0,0,0
1975,0,0,0,0,5.32E-06,1.31E-06,9.63E-04,0,0,0
1977.5,0,0,0,0,5.73E-06,1.51E-06,9.87E-04,0,0,0
1980,0,0,0,0,6.15E-06,1.70E-06,0.00101236,0,0,0
1982.5,0,0,0,0,5.60E-06,1.74E-06,0.001055805,0,0,0
1985,0,0,0,0,5.06E-06,1.78E-06,0.00109925,0,0,0
1987.5,0,0,0,0,4.51E-06,1.82E-06,0.001142695,0,0,0
1990,0,0,0,0,3.96E-06,1.86E-06,0.00118614,0,0,0
1992.5,0,0,0,0,3.41E-06,1.90E-06,0.001229585,0,0,0
1995,0,0,0,0,2.87E-06,1.94E-06,0.00127303,0,0,0
1997.5,0,0,0,0,2.32E-06,1.98E-06,0.001316475,0,0,0
2000,0,0,0,0,1.77E-06,2.02E-06,0.00135992,0,0,0
2002.5,0,0,0,0,2.18E-06,2.33E-06,0.001458806,0,0,0
2005,0,0,0,0,2.58E-06,2.63E-06,0.001557693,0,0,0
2007.5,0,0,0,0,2.98E-06,2.94E-06,0.001656579,0,0,0
2010,0,0,0,0,3.39E-06,3.24E-06,0.001755465,0,0,0
2012.5,0,0,0,0,3.79E-06,3.54E-06,0.001854351,0,0,0
2015,0,0,0,0,4.19E-06,3.85E-06,0.001953238,0,0,0
2017.5,0,0,0,0,4.59E-06,4.15E-06,0.002052124,0,0,0
2020,0,0,0,0,5.00E-06,4.46E-06,0.00215101,0,0,0
2022.5,0,0,0,0,4.51E-06,4.04E-06,0.002499635,0,0,0
2025,0,0,0,0,4.01E-06,3.63E-06,0.00284826,0,0,0
2027.5,0,0,0,0,3.52E-06,3.22E-06,0.003196884,0,0,0
2030,0,0,0,0,3.03E-06,2.81E-06,0.003545509,0,0,0
2032.5,0,0,0,0,2.54E-06,2.40E-06,0.003894134,0,0,0
2035,0,0,0,0,2.05E-06,1.98E-06,0.004242759,0,0,0
2037.5,0,0,0,0,1.55E-06,1.57E-06,0.004591384,0,0,0
2040,0,0,0,0,1.06E-06,1.16E-06,0.004940008,0,0,0
2042.5,0,0,0,0,3.74E-06,1.33E-06,0.005288633,0,0,0
2045,0,0,0,0,6.43E-06,1.50E-06,0.005637258,0,0,0
2047.5,0,0,0,0,9.11E-06,1.67E-06,0.005985883,0,0,0
2050,0,0,0,0,1.18E-05,1.84E-06,0.006334507,0,0,0
2052.5,0,0,0,0,1.45E-05,2.01E-06,0.006683132,0,0,0
2055,0,0,0,0,1.72E-05,2.18E-06,0.007040794,0,0,0
2057.5,0,0,0,0,1.98E-05,2.35E-06,0.009182477,0,0,0
2060,0,0,0,0,2.25E-05,2.52E-06,0.011525009,0,0,0
2062.5,0,0,0,0,2.11E-05,2.32E-06,0.016088425,0,0,0
2065,0,0,0,0,1.97E-05,2.12E-06,0.021138981,0,0,0
2067.5,0,0,0,0,1.83E-05,1.91E-06,0.031170627,0,0,0
2070,0,0,0,0,1.69E-05,1.71E-06,0.042313216,0,0,0
2072.5,0,0,0,0,1.55E-05,1.50E-06,0.064637473,0,0,0
2075,0,0,0,0,1.41E-05,1.30E-06,0.08953839,0,0,0
2077.5,0,0,0,0,1.27E-05,1.10E-06,0.142625092,0,0,0
2080,0,0,0,0,1.13E-05,8.92E-07,0.202135274,0,0,0
2082.5,0,0,0,0,1.26E-05,1.11E-06,0.299307001,0,0,0
2085,0,0,0,0,1.39E-05,1.32E-06,0.404598502,0,0,0
2087.5,0,0,0,0,1.51E-05,1.53E-06,0.533496644,0,0,0
2090,0,0,0,0,1.64E-05,1.75E-06,0.667676785,0,0,0
2092.5,0,0,0,0,1.77E-05,1.96E-06,0.782150906,0,0,0
2095,0,0,0,0,1.89E-05,2.17E-06,0.892248802,0,0,0
2097.5,0,0,0,0,2.02E-05,2.39E-06,0.941892194,0,0,0
2100,0,0,0,0,2.15E-05,2.60E-06,0.978286657,0,0,0
2102.5,0,0,0,0,1.99E-05,2.48E-06,0.991035828,0,0,0
2105,0,0,0,0,1.82E-05,2.36E-06,0.99862127,0,0,0
2107.5,0,0,0,0,1.66E-05,2.24E-06,0.973467559,0,0,0
2110,0,0,0,0,1.50E-05,2.12E-06,0.941041325,0,0,0
2112.5,0,0,0,0,1.34E-05,2.00E-06,0.91487467,0,0,0
2115,0,0,0,0,1.18E-05,1.88E-06,0.890069057,0,0,0
2117.5,0,0,0,0,1.02E-05,1.75E-06,0.854407259,0,0,0
2120,0,0,0,0,8.56E-06,1.63E-06,0.816366271,0,0,0
2122.5,0,0,0,0,8.57E-06,2.06E-06,0.773708938,0,0,0
2125,0,0,0,0,8.59E-06,2.48E-06,0.729981956,0,0,0
2127.5,0,0,0,0,8.60E-06,2.91E-06,0.691832219,0,0,0
2130,0,0,0,0,8.62E-06,3.34E-06,0.654871111,0,0,0
2132.5,0,0,0,0,8.63E-06,3.76E-06,0.616831807,0,0,0
2135,0,0,0,0,8.65E-06,4.19E-06,0.578547175,0,0,0
2137.5,0,0,0,0,8.66E-06,4.61E-06,0.539124243,0,0,0
2140,0,0,0,0,8.68E-06,5.04E-06,0.499449406,0,0,0
2142.5,0,0,0,0,1.18E-05,5.38E-06,0.448969661,0,0,0
2145,0,0,0,0,1.48E-05,5.73E-06,0.396114893,0,0,0
2147.5,0,0,0,0,1.79E-05,6.08E-06,0.334972365,0,0,0
2150,0,0,0,0,2.10E-05,6.43E-06,0.272040558,0,0,0
2152.5,0,0,0,0,2.40E-05,6.77E-06,0.211690845,0,0,0
2155,0,0,0,0,2.71E-05,7.12E-06,0.151933328,0,0,0
2157.5,0,0,0,0,3.02E-05,7.47E-06,0.112262271,0,0,0
2160,0,0,0,0,3.33E-05,7.82E-06,0.076978947,0,0,0
2162.5,0,0,0,0,3.17E-05,7.35E-06,0.056428105,0,0,0
2165,0,0,0,0,3.02E-05,6.88E-06,0.039216125,0,0,0
2167.5,0,0,0,0,2.87E-05,6.42E-06,0.028302825,0,0,0
2170,0,0,0,0,2.71E-05,5.95E-06,0.018760191,0,0,0
2172.5,0,0,0,0,2.56E-05,5.48E-06,0.013324049,0,0,0
2175,0,0,0,0,2.41E-05,5.01E-06,0.009344509,0,0,0
2177.5,0,0,0,0,2.26E-05,4.55E-06,0.006914966,0,0,0
2180,0,0,0,0,2.10E-05,4.08E-06,0.004494578,0,0,0
2182.5,0,0,0,0,1.87E-05,3.69E-06,0.003590988,0,0,0
2185,0,0,0,0,1.65E-05,3.29E-06,0.00268808,0,0,0
2187.5,0,0,0,0,1.42E-05,2.89E-06,0.00202156,0,0,0
2190,0,0,0,0,1.19E-05,2.50E-06,0.001355039,0,0,0
2192.5,0,0,0,0,9.65E-06,2.10E-06,0.00129566,0,0,0
2195,0,0,0,0,7.38E-06,1.70E-06,0.001240907,0,0,0
2197.5,0,0,0,0,5.10E-06,1.31E-06,0.001186153,0,0,0
2200,0,0,0,0,2.83E-06,9.09E-07,0.0011314,0,0,0
2202.5,0,0,0,0,4.18E-06,9.07E-07,0.001046981,0,0,0
2205,0,0,0,0,5.53E-06,9.06E-07,9.63E-04,0,0,0
2207.5,0,0,0,0,6.88E-06,9.04E-07,8.78E-04,0,0,0
2210,0,0,0,0,8.23E-06,9.03E-07,7.94E-04,0,0,0
2212.5,0,0,0,0,9.58E-06,9.01E-07,7.09E-04,0,0,0
2215,0,0,0,0,1.09E-05,8.99E-07,6.25E-04,0,0,0
2217.5,0,0,0,0,1.23E-05,8.98E-07,5.40E-04,0,0,0
2220,0,0,0,0,1.36E-05,8.96E-07,4.56E-04,0,0,0
2222.5,0,0,0,0,1.23E-05,9.78E-07,4.23E-04,0,0,0
2225,0,0,0,0,1.10E-05,1.06E-06,3.90E-04,0,0,0
2227.5,0,0,0,0,9.66E-06,1.14E-06,3.57E-04,0,0,0
2230,0,0,0,0,8.34E-06,1.22E-06,3.23E-04,0,0,0
2232.5,0,0,0,0,7.02E-06,1.31E-06,2.90E-04,0,0,0
2235,0,0,0,0,5.69E-06,1.39E-06,2.57E-04,0,0,0
2237.5,0,0,0,0,4.37E-06,1.47E-06,2.24E-04,0,0,0
2240,0,0,0,0,3.05E-06,1.55E-06,1.91E-04,0,0,0
2242.5,0,0,0,0,3.64E-06,1.51E-06,1.78E-04,0,0,0
2245,0,0,0,0,4.24E-06,1.47E-06,1.66E-04,0,0,0
2247.5,0,0,0,0,4.84E-06,1.42E-06,1.53E-04,0,0,0
2250,0,0,0,0,5.43E-06,1.38E-06,1.41E-04,0,0,0
2252.5,0,0,0,0,6.03E-06,1.34E-06,1.29E-04,0,0,0
2255,0,0,0,0,6.63E-06,1.29E-06,1.16E-04,0,0,0
2257.5,0,0,0,0,7.22E-06,1.25E-06,1.04E-04,0,0,0
2260,0,0,0,0,7.82E-06,1.21E-06,9.16E-05,0,0,0
2262.5,0,0,0,0,7.15E-06,1.30E-06,8.72E-05,0,0,0
2265,0,0,0,0,6.49E-06,1.39E-06,8.28E-05,0,0,0
2267.5,0,0,0,0,5.82E-06,1.49E-06,7.84E-05,0,0,0
2270,0,0,0,0,5.16E-06,1.58E-06,7.40E-05,0,0,0
2272.5,0,0,0,0,4.49E-06,1.67E-06,6.96E-05,0,0,0
2275,0,0,0,0,3.83E-06,1.76E-06,6.52E-05,0,0,0
2277.5,0,0,0,0,3.16E-06,1.86E-06,6.08E-05,0,0,0
2280,0,0,0,0,2.50E-06,1.95E-06,5.64E-05,0,0,0
2282.5,0,0,0,0,2.46E-06,2.15E-06,5.31E-05,0,0,0
2285,0,0,0,0,2.42E-06,2.34E-06,4.99E-05,0,0,0
2287.5,0,0,0,0,2.38E-06,2.54E-06,4.67E-05,0,0,0
2290,0,0,0,0,2.34E-06,2.73E-06,4.34E-05,0,0,0
2292.5,0,0,0,0,2.30E-06,2.93E-06,4.02E-05,0,0,0
2295,0,0,0,0,2.26E-06,3.13E-06,3.69E-05,0,0,0
2297.5,0,0,0,0,2.22E-06,3.32E-06,3.37E-05,0,0,0
2300,0,0,0,0,2.18E-06,3.52E-06,3.04E-05,0,0,0
2302.5,0,0,0,0,3.73E-06,5.87E-06,3.12E-05,0,0,0
2305,0,0,0,0,5.28E-06,8.23E-06,3.19E-05,0,0,0
2307.5,0,0,0,0,6.83E-06,1.06E-05,3.27E-05,0,0,0
2310,0,0,0,0,8.38E-06,1.29E-05,3.34E-05,0,0,0
2312.5,0,0,0,0,9.93E-06,1.53E-05,3.42E-05,0,0,0
2315,0,0,0,0,1.15E-05,1.76E-05,3.49E-05,0,0,0
2317.5,0,0,0,0,1.30E-05,2.00E-05,3.56E-05,0,0,0
2320,0,0,0,0,1.46E-05,2.24E-05,3.64E-05,0,0,0
2322.5,0,0,0,0,2.03E-05,2.21E-05,3.74E-05,0,0,0
2325,0,0,0,0,2.60E-05,2.17E-05,3.85E-05,0,0,0
2327.5,0,0,0,0,3.16E-05,2.14E-05,3.95E-05,0,0,0
2330,0,0,0,0,3.73E-05,2.11E-05,4.05E-05,0,0,0
2332.5,0,0,0,0,4.30E-05,2.08E-05,4.15E-05,0,0,0
2335,0,0,0,0,4.87E-05,2.05E-05,4.26E-05,0,0,0
2337.5,0,0,0,0,5.44E-05,2.02E-05,4.36E-05,0,0,0
2340,0,0,0,0,6.01E-05,1.99E-05,4.46E-05,0,0,0
2342.5,0,0,0,0,5.58E-05,1.81E-05,4.38E-05,0,0,0
2345,0,0,0,0,5.15E-05,1.62E-05,4.30E-05,0,0,0
2347.5,0,0,0,0,4.72E-05,1.43E-05,4.22E-05,0,0,0
2350,0,0,0,0,4.29E-05,1.25E-05,4.13E-05,0,0,0
2352.5,0,0,0,0,3.86E-05,1.06E-05,4.05E-05,0,0,0
2355,0,0,0,0,3.43E-05,8.74E-06,3.97E-05,0,0,0
2357.5,0,0,0,0,3.01E-05,6.87E-06,3.88E-05,0,0,0
2360,0,0,0,0,2.58E-05,5.00E-06,3.80E-05,0,0,0
2362.5,0,0,0,0,2.42E-05,5.94E-06,3.93E-05,0,0,0
2365,0,0,0,0,2.26E-05,6.88E-06,4.06E-05,0,0,0
2367.5,0,0,0,0,2.11E-05,7.82E-06,4.18E-05,0,0,0
2370,0,0,0,0,1.95E-05,8.75E-06,4.31E-05,0,0,0
2372.5,0,0,0,0,1.79E-05,9.69E-06,4.44E-05,0,0,0
2375,0,0,0,0,1.64E-05,1.06E-05,4.57E-05,0,0,0
2377.5,0,0,0,0,1.48E-05,1.16E-05,4.70E-05,0,0,0
2380,0,0,0,0,1.33E-05,1.25E-05,4.82E-05,0,0,0
2382.5,0,0,0,0,1.63E-05,1.29E-05,4.53E-05,0,0,0
2385,0,0,0,0,1.94E-05,1.33E-05,4.23E-05,0,0,0
2387.5,0,0,0,0,2.24E-05,1.37E-05,3.94E-05,0,0,0
2390,0,0,0,0,2.55E-05,1.41E-05,3.65E-05,0,0,0
2392.5,0,0,0,0,2.86E-05,1.45E-05,3.35E-05,0,0,0
2395,0,0,0,0,3.16E-05,1.49E-05,3.06E-05,0,0,0
2397.5,0,0,0,0,3.47E-05,1.53E-05,2.76E-05,0,0,0
2400,0,0,0,0,3.77E-05,1.58E-05,2.47E-05,0,0,0
2402.5,0,0,0,0,4.54E-05,1.71E-05,2.49E-05,0,0,0
2405,0,0,0,0,5.31E-05,1.85E-05,2.51E-05,0,0,0
2407.5,0,0,0,0,6.07E-05,1.98E-05,2.53E-05,0,0,0
2410,0,0,0,0,6.84E-05,2.12E-05,2.55E-05,0,0,0
2412.5,0,0,0,0,7.61E-05,2.26E-05,2.57E-05,0,0,0
2415,0,0,0,0,8.37E-05,2.39E-05,2.59E-05,0,0,0
2417.5,0,0,0,0,9.14E-05,2.53E-05,2.62E-05,0,0,0
2420,0,0,0,0,9.91E-05,2.66E-05,2.64E-05,0,0,0
2422.5,0,0,0,0,9.62E-05,2.67E-05,2.56E-05,0,0,0
2425,0,0,0,0,9.33E-05,2.67E-05,2.49E-05,0,0,0
2427.5,0,0,0,0,9.04E-05,2.68E-05,2.42E-05,0,0,0
2430,0,0,0,0,8.75E-05,2.68E-05,2.34E-05,0,0,0
2432.5,0,0,0,0,8.46E-05,2.68E-05,2.27E-05,0,0,0
2435,0,0,0,0,8.18E-05,2.69E-05,2.20E-05,0,0,0
2437.5,0,0,0,0,7.89E-05,2.69E-05,2.12E-05,0,0,0
2440,0,0,0,0,7.60E-05,2.69E-05,2.05E-05,0,0,0
2442.5,0,0,0,0,6.76E-05,2.46E-05,1.84E-05,0,0,0
2445,0,0,0,0,5.92E-05,2.23E-05,1.63E-05,0,0,0
2447.5,0,0,0,0,5.08E-05,2.00E-05,1.42E-05,0,0,0
2450,0,0,0,0,4.24E-05,1.77E-05,1.21E-05,0,0,0
2452.5,0,0,0,0,3.40E-05,1.54E-05,1.00E-05,0,0,0
2455,0,0,0,0,2.56E-05,1.31E-05,7.93E-06,0,0,0
2457.5,0,0,0,0,1.71E-05,1.07E-05,5.84E-06,0,0,0
2460,0,0,0,0,8.74E-06,8.42E-06,3.74E-06,0,0,0
2462.5,0,0,0,0,1.52E-05,9.51E-06,5.07E-06,0,0,0
2465,0,0,0,0,2.16E-05,1.06E-05,6.40E-06,0,0,0
2467.5,0,0,0,0,2.80E-05,1.17E-05,7.73E-06,0,0,0
2470,0,0,0,0,3.45E-05,1.28E-05,9.06E-06,0,0,0
2472.5,0,0,0,0,4.09E-05,1.39E-05,1.04E-05,0,0,0
2475,0,0,0,0,4.73E-05,1.49E-05,1.17E-05,0,0,0
2477.5,0,0,0,0,5.37E-05,1.60E-05,1.30E-05,0,0,0
2480,0,0,0,0,6.02E-05,1.71E-05,1.44E-05,0,0,0
2482.5,0,0,0,0,7.32E-05,2.28E-05,1.34E-05,0,0,0
2485,0,0,0,0,8.63E-05,2.85E-05,1.24E-05,0,0,0
2487.5,0,0,0,0,9.93E-05,3.42E-05,1.15E-05,0,0,0
2490,0,0,0,0,1.12E-04,3.99E-05,1.05E-05,0,0,0
2492.5,0,0,0,0,1.25E-04,4.55E-05,9.54E-06,0,0,0
2495,0,0,0,0,1.38E-04,5.12E-05,8.57E-06,0,0,0
2497.5,0,0,0,0,1.52E-04,5.69E-05,7.60E-06,0,0,0
2500,0,0,0,0,1.65E-04,6.26E-05,6.64E-06,0,0,0
