680,0.25525,0.15604,0.01652
681,0.25531,0.15605,0.01651
682,0.25539,0.15597,0.01652
683,0.25545,0.15591,0.01653
684,0.25551,0.15587,0.01653
685,0.25558,0.15587,0.01653
686,0.25563,0.15639,0.0165
687,0.25565,0.15713,0.01642
688,0.25565,0.15756,0.01636
689,0.25574,0.15713,0.0164
690,0.25583,0.15668,0.01644
691,0.25591,0.15635,0.01648
692,0.25599,0.15613,0.01651
693,0.25605,0.1561,0.01652
694,0.25609,0.15606,0.01652
695,0.25615,0.15584,0.01654
696,0.25623,0.15542,0.01658
697,0.2563,0.15511,0.0166
698,0.25637,0.15503,0.0166
699,0.25643,0.15514,0.0166
700,0.25649,0.15519,0.0166
701,0.25653,0.15513,0.0166
702,0.25658,0.15496,0.01661
703,0.25663,0.15472,0.01662
704,0.2567,0.15452,0.01663
705,0.25676,0.15439,0.01664
706,0.25681,0.1543,0.01665
707,0.25685,0.1542,0.01665
708,0.25692,0.15408,0.01666
709,0.25699,0.15396,0.01666
710,0.25705,0.15386,0.01666
711,0.25715,0.1537,0.01669
712,0.25724,0.15359,0.0167
713,0.25733,0.15352,0.01671
714,0.25744,0.15346,0.01673
715,0.25754,0.15358,0.01673
716,0.25762,0.15402,0.01671
717,0.25768,0.15475,0.01666
718,0.25776,0.15533,0.01661
719,0.25782,0.15552,0.01659
720,0.25789,0.15515,0.01662
721,0.258,0.15444,0.01667
722,0.25812,0.15398,0.01672
723,0.25822,0.15402,0.01673
724,0.25827,0.15442,0.0167
725,0.25833,0.15464,0.01667
726,0.25841,0.15463,0.01666
727,0.25848,0.15454,0.01666
728,0.25855,0.15449,0.01666
729,0.25864,0.15435,0.01668
730,0.25874,0.15418,0.0167
731,0.25883,0.15397,0.01672
732,0.2589,0.15363,0.01674
733,0.25899,0.1532,0.01677
734,0.25908,0.15292,0.01679
735,0.25916,0.15283,0.0168
736,0.25925,0.15278,0.01682
737,0.25934,0.15271,0.01682
738,0.25943,0.15259,0.01682
739,0.25951,0.15242,0.01684
740,0.25959,0.15229,0.01684
741,0.25966,0.15217,0.01685
742,0.25973,0.15207,0.01685
743,0.25982,0.15201,0.01685
744,0.25991,0.15194,0.01686
745,0.25999,0.1519,0.01686
746,0.26007,0.15188,0.01686
747,0.26015,0.15185,0.01686
748,0.26023,0.15185,0.01686
749,0.2603,0.15188,0.01685
750,0.26038,0.15192,0.01684
751,0.26047,0.15192,0.01685
752,0.26056,0.15192,0.01685
753,0.26066,0.15193,0.01685
754,0.26077,0.15194,0.01685
755,0.26087,0.15194,0.01686
756,0.26098,0.15192,0.01687
757,0.26107,0.152,0.01686
758,0.26116,0.1525,0.01681
759,0.26117,0.15403,0.01666
760,0.26106,0.15685,0.01636
761,0.26083,0.16023,0.01591
762,0.26077,0.16102,0.01572
763,0.2609,0.16009,0.01584
764,0.26113,0.15865,0.01606
765,0.26132,0.15697,0.01625
766,0.26149,0.15511,0.01648
767,0.26164,0.15374,0.01664
768,0.26175,0.15296,0.01673
769,0.26185,0.15251,0.01678
770,0.26191,0.15229,0.01679
771,0.26197,0.15219,0.0168
772,0.26205,0.1521,0.01681
773,0.2621,0.15209,0.0168
774,0.26216,0.15208,0.01679
775,0.26222,0.15207,0.01679
776,0.26227,0.15211,0.01678
777,0.26233,0.15208,0.01679
778,0.2624,0.15208,0.01678
779,0.26245,0.15212,0.01677
780,0.26248,0.15214,0.01676
781,0.26252,0.15213,0.01676
782,0.26256,0.15213,0.01676
783,0.2626,0.15216,0.01674
784,0.26264,0.15221,0.01674
785,0.26263,0.15232,0.01671
786,0.26263,0.15243,0.01668
787,0.26269,0.15245,0.01669
788,0.26274,0.15251,0.0167
789,0.26274,0.1526,0.01668
790,0.26272,0.15265,0.01667
791,0.26275,0.15258,0.01667
792,0.26274,0.15255,0.01666
793,0.26273,0.15252,0.01664
794,0.26273,0.15244,0.01664
795,0.26271,0.15247,0.01663
796,0.26268,0.15249,0.01661
797,0.26266,0.15248,0.0166
798,0.26266,0.15248,0.01659
799,0.26263,0.15255,0.01657
800,0.26259,0.15263,0.01655
801,0.26254,0.15267,0.01653
802,0.26249,0.1526,0.01651
803,0.26244,0.15255,0.0165
804,0.26239,0.1525,0.01649
805,0.26234,0.15242,0.01648
806,0.26226,0.1524,0.01646
807,0.26219,0.15241,0.01643
808,0.26213,0.15247,0.0164
809,0.26207,0.15257,0.01638
810,0.262,0.15266,0.01636
811,0.26195,0.15284,0.01633
812,0.2619,0.15316,0.01628
813,0.26183,0.15354,0.01623
814,0.26177,0.1539,0.01618
815,0.2617,0.1542,0.01613
816,0.26161,0.15438,0.01609
817,0.26154,0.15437,0.01608
818,0.26149,0.15414,0.01608
819,0.26144,0.15379,0.01609
820,0.26139,0.1535,0.0161
821,0.26129,0.15345,0.01608
822,0.26122,0.15341,0.01608
823,0.26115,0.15334,0.01608
824,0.26105,0.15322,0.01607
825,0.26095,0.15295,0.01606
826,0.26087,0.15276,0.01606
827,0.26079,0.15272,0.01605
828,0.26068,0.15275,0.01603
829,0.26058,0.15271,0.01602
830,0.26047,0.15265,0.016
831,0.26034,0.1526,0.01598
832,0.26025,0.15241,0.01598
833,0.26017,0.15222,0.01598
834,0.26005,0.15206,0.01597
835,0.2599,0.15189,0.01595
836,0.25983,0.15169,0.01595
837,0.25972,0.15155,0.01594
838,0.25961,0.15142,0.01593
839,0.25951,0.15125,0.01592
840,0.25935,0.15116,0.0159
841,0.25923,0.15104,0.01588
842,0.25913,0.15093,0.01586
843,0.25898,0.15089,0.01583
844,0.25883,0.15083,0.01581
845,0.25869,0.15075,0.01579
846,0.25855,0.15069,0.01576
847,0.25839,0.15071,0.01572
848,0.25825,0.15076,0.01568
849,0.2581,0.15079,0.01565
850,0.25793,0.15078,0.01562
851,0.25786,0.15066,0.01562
852,0.25779,0.15056,0.01561
853,0.25772,0.15045,0.0156
854,0.25764,0.15032,0.01561
855,0.25753,0.15023,0.01559
856,0.25742,0.15009,0.01559
857,0.25733,0.14995,0.01558
858,0.25728,0.14984,0.01557
859,0.25723,0.14965,0.0156
860,0.25717,0.14954,0.01561
861,0.25704,0.1495,0.01558
862,0.2569,0.14941,0.01556
863,0.25674,0.1494,0.01553
864,0.25662,0.14935,0.01552
865,0.25652,0.14924,0.01551
866,0.25639,0.14917,0.01549
867,0.25626,0.14917,0.01545
868,0.25612,0.14911,0.01544
869,0.25598,0.14895,0.01544
870,0.25587,0.14879,0.01543
871,0.25574,0.14885,0.0154
872,0.25565,0.14886,0.01537
873,0.25562,0.14872,0.01537
874,0.25556,0.14863,0.01538
875,0.25546,0.14866,0.01535
876,0.25536,0.14876,0.01531
877,0.25527,0.14882,0.01528
878,0.25518,0.14879,0.01528
879,0.25509,0.14878,0.01526
880,0.25501,0.1488,0.01523
881,0.25494,0.14883,0.01519
882,0.25485,0.14885,0.01517
883,0.25474,0.14881,0.01515
884,0.25465,0.14876,0.01513
885,0.25461,0.14878,0.01513
886,0.25457,0.14876,0.01513
887,0.25449,0.14881,0.01509
888,0.25438,0.14892,0.01503
889,0.25431,0.14893,0.01503
890,0.25429,0.14895,0.01502
891,0.2543,0.14899,0.01502
892,0.25426,0.14911,0.01501
893,0.25422,0.14939,0.01495
894,0.25422,0.14974,0.01494
895,0.2542,0.15014,0.0149
896,0.25414,0.15052,0.01483
897,0.25405,0.15076,0.0148
898,0.25404,0.15093,0.01478
899,0.25404,0.15109,0.01474
900,0.254,0.15119,0.01471
901,0.25391,0.15104,0.0147
902,0.25388,0.1508,0.01471
903,0.25385,0.15059,0.01472
904,0.25379,0.15047,0.01472
905,0.25376,0.15037,0.01473
906,0.25371,0.15053,0.01468
907,0.25365,0.15086,0.01462
908,0.25356,0.15116,0.01457
909,0.25354,0.15118,0.01456
910,0.25351,0.15137,0.01454
911,0.25351,0.15157,0.01451
912,0.2535,0.15157,0.01448
913,0.25357,0.1514,0.01453
914,0.25361,0.1515,0.01452
915,0.25364,0.15163,0.01448
916,0.25369,0.15146,0.0145
917,0.25379,0.15087,0.01462
918,0.25382,0.15068,0.01461
919,0.25384,0.15069,0.01456
920,0.25391,0.15048,0.01461
921,0.25399,0.15023,0.0147
922,0.25398,0.15037,0.01467
923,0.25394,0.1507,0.01459
924,0.25399,0.15095,0.01457
925,0.25401,0.15136,0.01456
926,0.25399,0.15186,0.01449
927,0.25394,0.15247,0.01435
928,0.25385,0.15326,0.01419
929,0.25375,0.15434,0.01406
930,0.25364,0.15541,0.01389
931,0.25356,0.15632,0.01377
932,0.25354,0.15716,0.01373
933,0.25329,0.15819,0.01353
934,0.25311,0.15918,0.01332
935,0.2531,0.15988,0.01316
936,0.25319,0.15995,0.01309
937,0.25326,0.15869,0.01334
938,0.25336,0.15806,0.01343
939,0.25351,0.15781,0.01343
940,0.2537,0.15726,0.01353
941,0.25373,0.15703,0.01364
942,0.25363,0.1576,0.01351
943,0.25359,0.158,0.01338
944,0.2537,0.15751,0.0135
945,0.25359,0.15801,0.01338
946,0.25346,0.15848,0.01329
947,0.25346,0.1584,0.01331
948,0.25359,0.15786,0.01336
949,0.25332,0.15824,0.01324
950,0.25334,0.15823,0.0132
951,0.25359,0.1578,0.01325
952,0.25371,0.1574,0.01333
953,0.25383,0.15732,0.01348
954,0.25377,0.15741,0.01342
955,0.25375,0.15713,0.01338
956,0.2539,0.15647,0.01351
957,0.25402,0.15644,0.01352
958,0.25408,0.15599,0.01363
959,0.2541,0.15558,0.01374
960,0.25416,0.15547,0.01376
961,0.25435,0.15503,0.01377
962,0.25468,0.15445,0.01394
963,0.25487,0.15382,0.01405
964,0.2549,0.1533,0.01405
965,0.25504,0.15308,0.01412
966,0.25511,0.15296,0.01413
967,0.25517,0.15281,0.01412
968,0.25531,0.1525,0.01416
969,0.25559,0.15198,0.01428
970,0.25547,0.15224,0.01417
971,0.25548,0.15231,0.01415
972,0.25572,0.15192,0.01429
973,0.25582,0.15173,0.01431
974,0.25584,0.15227,0.01421
975,0.25597,0.15253,0.01423
976,0.25614,0.15227,0.01432
977,0.25617,0.15197,0.01429
978,0.25628,0.15195,0.01436
979,0.25637,0.15199,0.01435
980,0.25645,0.15188,0.0143
981,0.25658,0.15155,0.01435
982,0.25666,0.15142,0.0144
983,0.25671,0.15157,0.01441
